"ID","Prod","Quant","Val","Insp","UnitPrice"
"v739","p4096",1922,19615,"ok",10.2055150884495
"v3179","p4096",1038,16235,"ok",15.640655105973
"v4561","p4096",564,16685,"ok",29.5833333333333
"v2603","p4096",8137,67710,"ok",8.32124861742657
"v4222","p4096",2044,18660,"ok",9.12915851272016
"v3178","p4096",573,13465,"ok",23.499127399651
"v2550","p4096",416,22650,"ok",54.4471153846154
"v42","p11",5151,122850,"fraud",23.849737914968
"v48","p11",67930,308620,"ok",4.54320624171942
"v50","p11",72973,393665,"ok",5.39466652049388
"v42","p12",13720,254360,"fraud",18.5393586005831
"v42","p20",41219,227430,"ok",5.51760110628594
"v50","p20",216725,626355,"ok",2.89009112931134
"v50","p26",53703,157085,"ok",2.92506936297786
"v35","p30",11540,30585,"ok",2.65034662045061
"v4953","p31",8155,8715,"ok",1.068669527897
"v4954","p32",1026,6015,"ok",5.8625730994152
"v74","p33",6947,297585,"fraud",42.836476176767
"v74","p33",11247,41130,"ok",3.6569751933849
"v78","p4129",108,1055,"ok",9.76851851851852
"v43","p46",108,1025,"ok",9.49074074074074
"v45","p46",1430,7630,"ok",5.33566433566434
"v4569","p46",107,1055,"ok",9.85981308411215
"v50","p50",75286,242185,"ok",3.21686634965332
"v95","p99",99449,74200,"fraud",0.746111072006757
"v100","p108",110,23790,"fraud",216.272727272727
"v78","p112",148,1305,"ok",8.81756756756757
"v150","p200",61211,13740,"ok",0.224469458103936
"v160","p215",10696,1005,"fraud",0.093960359012715
"v161","p215",11766,53660,"ok",4.56059833418324
"v44","p276",276,1270,"ok",4.60144927536232
"v213","p284",110,13705,"fraud",124.590909090909
"v54","p284",63995,49975,"ok",0.780920384405032
"v226","p284",33554,29245,"ok",0.871580139476664
"v54","p285",206015,304085,"ok",1.47603329854622
"v54","p285",41793,53950,"ok",1.29088603354629
"v204","p285",66751,42165,"ok",0.631675929948615
"v54","p287",45793,47855,"ok",1.04502871617933
"v203","p287",10040,8500,"fraud",0.846613545816733
"v44","p289",111,1050,"ok",9.45945945945946
"v223","p289",110,1500,"ok",13.6363636363636
"v54","p290",21740,35880,"ok",1.65041398344066
"v203","p290",174516,5645,"fraud",0.0323466043228128
"v3891","p294",11464,24390,"ok",2.12752965806001
"v4584","p294",12772,28450,"ok",2.22752896962105
"v54","p295",12777,43010,"ok",3.36620489942866
"v4995","p302",5787,4755,"fraud",0.821669258683256
"v3876","p308",100,1010,"ok",10.1
"v4976","p4508",106,19055,"fraud",179.764150943396
"v241","p314",933,209435,"fraud",224.474812433012
"v242","p314",5389816,1350170,"ok",0.250503913306131
"v3901","p314",8718727,1567555,"ok",0.179791728769578
"v3901","p314",4238600,4090,"fraud",0.000964941254187704
"v3901","p319",7377800,1832430,"ok",0.248370788039795
"v214","p319",26788,1180,"fraud",0.0440495744363148
"v246","p320",113,16505,"fraud",146.061946902655
"v246","p4160",113,13860,"fraud",122.654867256637
"v246","p4160",138,42950,"fraud",311.231884057971
"v215","p322",23078,14705,"ok",0.63718693127654
"v4998","p4163",101,1560,"fraud",15.4455445544554
"v155","p342",1583,53135,"ok",33.5660138976627
"v129","p365",84544,130700,"ok",1.54594057532173
"v54","p374",277,67680,"fraud",244.332129963899
"v3876","p402",101,1030,"ok",10.1980198019802
"v54","p421",4080,1565,"fraud",0.383578431372549
"v54","p429",5331,1340,"fraud",0.251359969986869
"v116","p450",103,1050,"ok",10.1941747572816
"v314","p450",117,1135,"ok",9.7008547008547
"v314","p450",122,1140,"ok",9.34426229508197
"v120","p464",260,1160,"ok",4.46153846153846
"v184","p471",7140,3995,"fraud",0.55952380952381
"v327","p511",105,3825,"fraud",36.4285714285714
"v329","p512",663333,401380,"ok",0.605095781455167
"v327","p512",192,79695,"fraud",415.078125
"v350","p538",257963,120705,"ok",0.467915941433461
"v214","p538",11627,411690,"ok",35.4081018319429
"v39","p538",108,1460,"ok",13.5185185185185
"v39","p538",286,1250,"ok",4.37062937062937
"v4086","p538",110,1210,"ok",11
"v4086","p538",101,1030,"ok",10.1980198019802
"v39","p538",106,1400,"ok",13.2075471698113
"v39","p538",103,1140,"ok",11.0679611650485
"v41","p538",277791,125080,"ok",0.450266567311396
"v363","p545",1034522,11230,"ok",0.0108552548906645
"v2824","p545",937882,5690,"ok",0.00606686128958654
"v5594","p547",1287888,158765,"ok",0.123275471158983
"v4599","p555",763525,85975,"ok",0.112602730755378
"v4600","p555",521284,36090,"ok",0.0692328941613401
"v399","p564",12044,34695,"ok",2.88068747924278
"v403","p566",227,13685,"fraud",60.2863436123348
"v405","p566",110250,14490,"ok",0.131428571428571
"v370","p567",151766,58170,"ok",0.383287429331998
"v417","p572",78977,193995,"fraud",2.4563480506983
"v455","p596",72255,45220,"ok",0.625839042280811
"v264","p624",26766,76475,"ok",2.85716954345065
"v442","p4204",28988,32190,"ok",1.11045950048296
"v888","p687",433,1690,"ok",3.90300230946882
"v253","p715",17822,33045,"ok",1.85416900460105
"v253","p739",12322,1320,"fraud",0.107125466645025
"v474","p744",211,5300,"ok",25.1184834123223
"v1405","p744",33433,1925,"fraud",0.0575778422516675
"v4998","p772",90933,12565,"ok",0.13817865901268
"v4998","p772",180,8745,"fraud",48.5833333333333
"v4998","p4513",2849705,419390,"ok",0.147169619311473
"v4998","p4513",231,23090,"fraud",99.95670995671
"v4998","p4513",1083,154210,"fraud",142.391505078486
"v4998","p4222",1837894,337710,"ok",0.183748355454667
"v4998","p4222",126,9015,"fraud",71.5476190476191
"v5045","p4223",62322,19965,"ok",0.320352363531337
"v317","p775",26269,37125,"ok",1.41326278122502
"v511","p778",116,1355,"ok",11.6810344827586
"v440","p780",855,26490,"ok",30.9824561403509
"v288","p780",1105,23825,"ok",21.5610859728507
"v495","p780",2044,21665,"ok",10.5993150684932
"v570","p781",113,1405,"ok",12.4336283185841
"v3944","p782",339,1220,"ok",3.59882005899705
"v294","p782",155,1665,"ok",10.741935483871
"v833","p782",113,2020,"ok",17.8761061946903
"v447","p782",113,1715,"ok",15.1769911504425
"v397","p782",155,1825,"ok",11.7741935483871
"v518","p782",127,1390,"ok",10.9448818897638
"v571","p784",6850,38910,"ok",5.68029197080292
"v294","p784",1488,63185,"ok",42.4630376344086
"v252","p784",15099,36015,"ok",2.38525730180807
"v495","p785",403,632495,"fraud",1569.46650124069
"v253","p788",111440,382045,"ok",3.42825735821967
"v277","p788",158433,548875,"ok",3.46439819986998
"v277","p800",2057,48325,"ok",23.492950899368
"v606","p800",13041,174370,"ok",13.3709071390231
"v3951","p800",29926,95000,"ok",3.17449709282898
"v3953","p800",13401,39520,"ok",2.94903365420491
"v24","p806",22570,1085,"fraud",0.0480726628267612
"v647","p808",94632,119055,"ok",1.25808394623383
"v365","p808",27330,22060,"ok",0.80717160629345
"v495","p810",180,1005,"fraud",5.58333333333333
"v622","p810",12411,45525,"ok",3.66811699299009
"v17","p829",377,13855,"ok",36.7506631299735
"v252","p829",13988,1805,"fraud",0.129039176436946
"v3967","p832",3175,186125,"ok",58.6220472440945
"v3968","p832",2320,198945,"ok",85.7521551724138
"v397","p856",12566,34890,"ok",2.7765398694891
"v3944","p856",3088,35350,"ok",11.4475388601036
"v495","p856",14011,24740,"ok",1.76575547783884
"v738","p861",3322,27280,"ok",8.21192052980132
"v306","p861",7506,1345,"fraud",0.179189981348255
"v683","p861",37877,86000,"ok",2.27050716793833
"v752","p861",689,20065,"ok",29.121915820029
"v210","p861",5672,35960,"ok",6.33991537376587
"v80","p861",7347,33135,"ok",4.51000408329931
"v276","p865",108,1040,"ok",9.62962962962963
"v430","p865",127,1065,"ok",8.38582677165354
"v793","p884",1277877,1242885,"ok",0.972617082864783
"v5008","p884",44333,69990,"ok",1.57873367468928
"v518","p884",127,1075,"ok",8.46456692913386
"v583","p888",3433,1410,"fraud",0.410719487328867
"v617","p889",2454,23710,"ok",9.66177669111655
"v1649","p889",4566,31540,"ok",6.90757774857643
"v3982","p889",185,16220,"ok",87.6756756756757
"v828","p889",3433,21165,"ok",6.16516166618118
"v831","p889",11211,15805,"ok",1.40977611274641
"v577","p892",3791,38380,"ok",10.123977842258
"v699","p904",816,21155,"ok",25.9252450980392
"v5062","p906",1443,82935,"ok",57.4740124740125
"v846","p907",1841,129745,"ok",70.4752851711027
"v855","p918",50041,148405,"ok",2.96566815211527
"v545","p918",11783,72280,"ok",6.134261223797
"v498","p918",16197,60885,"ok",3.75902944989813
"v440","p918",27852,148510,"ok",5.33211259514577
"v748","p918",17633,65775,"ok",3.73022174332218
"v506","p918",39963,146410,"ok",3.663638865951
"v288","p918",34091,201330,"ok",5.905664251562
"v397","p918",38950,150545,"ok",3.86508344030809
"v567","p918",17350,82775,"ok",4.77089337175792
"v251","p920",8822,53365,"ok",6.04908184085241
"v294","p920",16957,49795,"ok",2.9365453794893
"v589","p920",5287,29680,"ok",5.61376962360507
"v495","p920",14944,31700,"ok",2.12125267665953
"v483","p926",108566,132810,"ok",1.22331116555828
"v500","p928",35516,81160,"ok",2.28516724856403
"v288","p928",26522,474035,"ok",17.873275016967
"v871","p928",5433,47885,"ok",8.81373090373643
"v621","p932",1711,19060,"ok",11.1396843950906
"v250","p936",102,1005,"ok",9.85294117647059
"v1279","p936",805,96915,"ok",120.391304347826
"v1279","p936",573,158955,"ok",277.408376963351
"v5090","p936",100,1050,"ok",10.5
"v5091","p936",289,51060,"ok",176.678200692042
"v889","p949",100,7470,"fraud",74.7
"v471","p949",3000,28730,"ok",9.57666666666667
"v474","p952",10155,86795,"ok",8.54702117183653
"v502","p952",5533,26970,"ok",4.87439002349539
"v488","p952",3511,32550,"ok",9.27086300199373
"v621","p952",22100,116805,"ok",5.28529411764706
"v482","p952",6211,37565,"ok",6.04814039607149
"v288","p952",11858,68705,"ok",5.7939787485242
"v253","p952",14677,44755,"ok",3.0493288819241
"v547","p952",25044,110005,"ok",4.39246925411276
"v3982","p952",100,1070,"fraud",10.7
"v1574","p955",103,1810,"ok",17.5728155339806
"v557","p958",110,1065,"ok",9.68181818181818
"v913","p958",163572,148420,"ok",0.907368009194728
"v869","p958",620169,536880,"ok",0.86569951093976
"v18","p960",656172,1082990,"ok",1.65046664594039
"v18","p960",317366,514090,"ok",1.61986476182074
"v598","p963",247600,318055,"ok",1.28455169628433
"v590","p963",175,99325,"fraud",567.571428571429
"v598","p963",165100,201005,"ok",1.21747425802544
"v590","p964",108,26450,"fraud",244.907407407407
"v18","p964",16086,51325,"ok",3.19066268805172
"v18","p964",7193,130710,"ok",18.1718337272348
"v475","p965",101,5050,"fraud",50
"v871","p966",393441,484475,"fraud",1.23137903777186
"v523","p966",79244,75970,"ok",0.958684569178739
"v5081","p968",16412,103570,"ok",6.31062637094809
"v5008","p980",8405,51575,"ok",6.13622843545509
"v661","p980",155,46375,"ok",299.193548387097
"v536","p980",17833,46230,"ok",2.59238490439074
"v253","p980",28586,69025,"ok",2.41464353179878
"v397","p980",27633,73495,"ok",2.65968226395976
"v544","p980",35155,217695,"ok",6.19243350874698
"v489","p980",24888,136035,"ok",5.46588717454195
"v277","p980",15822,33215,"ok",2.09929212488939
"v424","p980",14008,33605,"ok",2.39898629354654
"v3944","p982",153316,330405,"ok",2.15505883273761
"v288","p985",115630,435030,"ok",3.7622589293436
"v3944","p989",26266,69970,"ok",2.66390009898728
"v277","p991",40100,150640,"ok",3.75660847880299
"v621","p991",22722,103410,"ok",4.55109585423818
"v640","p994",113,1150,"ok",10.1769911504425
"v590","p996",100,3620,"fraud",36.2
"v465","p998",15655,26900,"ok",1.7183008623443
"v590","p998",20100,36060,"ok",1.79402985074627
"v421","p998",113,1055,"ok",9.33628318584071
"v594","p1000",10965,56720,"ok",5.17282261741906
"v596","p1000",36367,166980,"ok",4.59152528391124
"v475","p1000",101,8905,"fraud",88.1683168316832
"v621","p1000",22388,119255,"ok",5.32673753796677
"v287","p1000",4544,50120,"ok",11.0299295774648
"v617","p1000",9852,76680,"ok",7.78319123020706
"v964","p1000",39877,129070,"ok",3.23670286129849
"v960","p1000",26444,104745,"ok",3.96101194978067
"v629","p1000",5511,84720,"ok",15.3728905824714
"v679","p1001",5478,31580,"ok",5.76487769258854
"v288","p1001",6783,51405,"ok",7.57850508624502
"v534","p1001",100,4960,"fraud",49.6
"v669","p1001",5677,22665,"ok",3.9924255768892
"v539","p1014",10186,80320,"ok",7.88533280973886
"v811","p1014",100,1025,"ok",10.25
"v816","p1014",5117,25340,"fraud",4.95212038303694
"v988","p1019",108,1225,"ok",11.3425925925926
"v988","p1019",102,1025,"ok",10.0490196078431
"v684","p1040",1006,34360,"ok",34.155069582505
"v3993","p1042",266,32510,"ok",122.218045112782
"v3996","p1042",7897,45240,"ok",5.72875775610992
"v4640","p1042",4883,53050,"ok",10.8642228138439
"v830","p1042",8862,97840,"ok",11.0403972015346
"v910","p1042",10377,32615,"ok",3.14300857665992
"v1016","p1044",7295,22360,"ok",3.06511309115833
"v5607","p1044",17950,49500,"ok",2.75766016713092
"v615","p1055",36056,99495,"ok",2.75945751053916
"v1029","p1057",11240,48130,"ok",4.28202846975089
"v160","p1060",100,2730,"fraud",27.3
"v4159","p1066",2544,1140,"fraud",0.44811320754717
"v1053","p1068",101,7025,"fraud",69.5544554455445
"v687","p1084",16402,104100,"ok",6.3467869771979
"v687","p1084",21472,135940,"ok",6.33103576751118
"v988","p1086",4466,51870,"ok",11.6144200626959
"v483","p1086",3741,35535,"ok",9.49879711307137
"v5079","p1086",5024,38920,"ok",7.7468152866242
"v988","p1086",9307,89855,"ok",9.65456108305576
"v671","p1088",10037,57945,"ok",5.77313938427817
"v747","p1096",100,13315,"fraud",133.15
"v629","p1096",17000,46280,"ok",2.72235294117647
"v353","p1096",2680,30160,"ok",11.2537313432836
"v1057","p1096",2893,29565,"ok",10.2194953335638
"v1137","p1101",947,17485,"ok",18.4635691657867
"v1044","p1101",15516,45410,"ok",2.9266563547306
"v1144","p1101",122,1085,"fraud",8.89344262295082
"v869","p1101",11830,28055,"ok",2.37151310228233
"v5610","p1101",4100,11820,"ok",2.88292682926829
"v70","p1101",773,13990,"ok",18.098318240621
"v353","p1101",738,18350,"ok",24.8644986449865
"v250","p1101",500,8025,"ok",16.05
"v1944","p1103",102,1020,"ok",10
"v1241","p1103",100,1020,"ok",10.2
"v2441","p1103",100,1015,"ok",10.15
"v1307","p1103",1600,20990,"ok",13.11875
"v1311","p1103",111,1020,"ok",9.18918918918919
"v1533","p1103",101,9670,"fraud",95.7425742574257
"v1039","p1103",100,1025,"ok",10.25
"v1039","p1103",102,1030,"ok",10.0980392156863
"v1197","p1104",17963,82325,"ok",4.58303178756332
"v685","p1109",2791,18235,"ok",6.53350053744178
"v256","p1109",2948,21730,"ok",7.37109905020353
"v1225","p1115",8711,140980,"ok",16.184135001722
"v4632","p1119",5153,18485,"ok",3.58723073937512
"v1249","p1121",100,1085,"ok",10.85
"v360","p1121",102,1065,"ok",10.4411764705882
"v1159","p1121",102,1035,"ok",10.1470588235294
"v152","p1121",100,1020,"ok",10.2
"v1936","p1121",100,1030,"ok",10.3
"v1650","p1129",110,1195,"ok",10.8636363636364
"v371","p1130",78850,78615,"ok",0.997019657577679
"v356","p1130",103155,150010,"ok",1.45421937860501
"v371","p1130",157600,139195,"ok",0.883217005076142
"v151","p1140",100,1095,"ok",10.95
"v356","p1144",85142,267660,"ok",3.14368936600033
"v621","p1144",100,1010,"ok",10.1
"v753","p1145",100,2560,"fraud",25.6
"v370","p1151",102,1040,"ok",10.1960784313725
"v1412","p1151",121,1095,"ok",9.0495867768595
"v1183","p1158",12753,5855,"fraud",0.459107660942523
"v431","p1159",101,1065,"ok",10.5445544554455
"v3254","p1159",101,1095,"ok",10.8415841584158
"v3952","p1159",100,1025,"ok",10.25
"v979","p1160",101,1230,"ok",12.1782178217822
"v1454","p1166",22395,186230,"ok",8.31569546773834
"v1456","p1166",52123,262175,"ok",5.02992920591677
"v1454","p1166",34370,323285,"ok",9.40602269421007
"v1454","p1168",38717,208910,"ok",5.39582095720226
"v1454","p1171",173,1385,"ok",8.00578034682081
"v431","p1194",101,1050,"ok",10.3960396039604
"v431","p1194",100,1035,"ok",10.35
"v1444","p1194",102,1010,"ok",9.90196078431373
"v1346","p1213",103,1185,"ok",11.504854368932
"v988","p1213",100,1010,"ok",10.1
"v1399","p1213",105,1180,"ok",11.2380952380952
"v1346","p1213",101,1085,"ok",10.7425742574257
"v818","p1221",2721,99455,"ok",36.5509004042631
"v1548","p1221",4593,72465,"ok",15.7772697583279
"v662","p1221",4555,209730,"ok",46.0439077936334
"v664","p1221",923,61905,"ok",67.0693391115926
"v596","p1221",4842,147550,"ok",30.4729450640231
"v4672","p1225",2502,80235,"ok",32.068345323741
"v596","p1228",101,1060,"ok",10.4950495049505
"v935","p1228",36468,120990,"ok",3.31770319183942
"v5618","p1228",2863,43175,"ok",15.0803353126092
"v1128","p1234",100,1040,"ok",10.4
"v1689","p1244",380,8905,"ok",23.4342105263158
"v1423","p1251",322,9780,"ok",30.3726708074534
"v2779","p1251",342,14580,"ok",42.6315789473684
"v1689","p1251",600,10370,"ok",17.2833333333333
"v672","p1251",1716,45755,"ok",26.6637529137529
"v1665","p1251",816,34230,"ok",41.9485294117647
"v1771","p1292",111,1115,"ok",10.045045045045
"v982","p1293",224,1755,"ok",7.83482142857143
"v982","p1293",8493,66685,"ok",7.85176027316614
"v1789","p1299",370137,270320,"ok",0.730324177264094
"v3075","p1308",377,1665,"ok",4.41644562334217
"v1804","p1316",49154,268010,"ok",5.45245554786996
"v1817","p1327",1100,15875,"ok",14.4318181818182
"v739","p1327",1216,17160,"ok",14.1118421052632
"v982","p1327",4215,13375,"ok",3.17319098457889
"v982","p1327",5459,11065,"ok",2.02692800879282
"v4121","p1327",2303,44210,"ok",19.1966999565784
"v963","p1328",96091,203305,"ok",2.11575485737478
"v1825","p1328",41344,264685,"ok",6.40201722136223
"v5206","p1328",100935,527080,"ok",5.22197453806905
"v1842","p1331",1488,1045,"fraud",0.702284946236559
"v963","p1331",5770,142435,"ok",24.6854419410745
"v1856","p1341",111,15740,"fraud",141.801801801802
"v672","p1341",33378,47940,"ok",1.43627539097609
"v1052","p1341",37453,107120,"ok",2.86011801457827
"v1856","p1341",153,71760,"fraud",469.019607843137
"v23","p1347",102,1010,"ok",9.90196078431373
"v1868","p1367",517185,264400,"ok",0.511229057300579
"v988","p1373",123,1115,"ok",9.0650406504065
"v1585","p1374",16535,22365,"ok",1.35258542485637
"v672","p1380",88286,135910,"ok",1.53942867498811
"v1158","p1381",100,1010,"ok",10.1
"v1053","p1386",101,7370,"fraud",72.970297029703
"v5230","p1390",141182,138725,"ok",0.982596931620178
"v4149","p1390",174066,28750,"fraud",0.165167235416451
"v4576","p1396",458846,10750,"fraud",0.0234283397915641
"v3070","p1396",72877,2480,"fraud",0.034029940859256
"v1143","p1396",129,1190,"ok",9.22480620155039
"v4576","p1396",23292,167990,"ok",7.21234758715439
"v660","p1396",131,1340,"ok",10.2290076335878
"v4576","p1397",35543,2015,"fraud",0.0566918943251836
"v4576","p1397",259217,8215,"fraud",0.0316915943012997
"v1657","p1398",39820,118970,"ok",2.98769462581617
"v1856","p1398",111,33790,"fraud",304.414414414414
"v54","p1411",32941,100460,"ok",3.04969490907987
"v1918","p1412",17547,37515,"ok",2.13797230295777
"v426","p1413",101,1015,"ok",10.049504950495
"v426","p1413",101,1020,"ok",10.0990099009901
"v2682","p1413",100,1010,"ok",10.1
"v662","p1421",13335,52865,"ok",3.96437945256843
"v2364","p1421",59183,55750,"ok",0.941993477856817
"v1921","p1424",4505,40280,"ok",8.94117647058824
"v1149","p1424",2479,14860,"ok",5.99435256151674
"v1927","p1431",3988,18035,"ok",4.52231695085256
"v1144","p1437",106,1245,"fraud",11.7452830188679
"v1210","p1437",510,1170,"fraud",2.29411764705882
"v2257","p1439",378,17990,"ok",47.5925925925926
"v909","p1440",2984,17065,"ok",5.71883378016086
"v846","p1441",207,178465,"fraud",862.149758454106
"v2408","p1464",619,11985,"ok",19.3618739903069
"v4194","p1464",337,9150,"ok",27.1513353115727
"v4044","p1464",162,16340,"ok",100.864197530864
"v1553","p1471",102,1005,"ok",9.85294117647059
"v711","p1471",102,1040,"ok",10.1960784313725
"v711","p1471",101,1035,"ok",10.2475247524752
"v4719","p1496",1671,117440,"ok",70.2812687013764
"v1361","p1509",999,49540,"ok",49.5895895895896
"v2087","p1509",1161,62005,"ok",53.4065460809647
"v1179","p1509",689,58135,"ok",84.3759071117562
"v1172","p1509",305,32915,"ok",107.918032786885
"v1950","p1509",795,59255,"ok",74.5345911949686
"v1361","p1509",911,59285,"ok",65.0768386388584
"v2079","p1509",307,1015,"fraud",3.30618892508143
